"-------------------------------------------------------------------------------------------"
" Atmospheric CO2 concentrations (ppm) derived from in situ air measurements                "
" at Mauna Loa, Observatory, Hawaii: Latitude 19.5°N Longitude 155.6°W Elevation 3397m      "
"                                                                                           "
" Source: R. F. Keeling, S. J. Walker, S. C. Piper and A. F. Bollenbacher                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu), Stephen Walker"
" (sjwalker@ucsd.edu) and Stephen Piper (scpiper@ucsd.edu), Scripps CO2 Program.            "
"                                                                                           "
" Baseline data in this file through 03-Dec-2015 from archive dated 03-Dec-2015 12:30:28    "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly Mauna Loa CO2 concentrations in micro-mol CO2 per   "
" mole (ppm), reported on the 2008A SIO manometric mole fraction scale.  This is the        "
" standard version of the data most often sought.  The monthly values have been adjusted    "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
1977, 04,   28230, 1977.2877,   336.07,   333.61,     335.92,   333.46,     336.07,   333.61
1977, 05,   28260, 1977.3699,   336.75,   333.78,     336.61,   333.64,     336.75,   333.78
1977, 06,   28291, 1977.4548,   336.27,   334.01,     336.08,   333.82,     336.27,   334.01
1977, 07,   28321, 1977.5370,   334.92,   334.17,     334.74,   333.99,     334.92,   334.17
1977, 08,   28352, 1977.6219,   332.75,   334.07,     332.84,   334.16,     332.75,   334.07
1977, 09,   28383, 1977.7068,   331.59,   334.65,     331.26,   334.32,     331.59,   334.65
1977, 10,   28413, 1977.7890,   331.16,   334.35,     331.27,   334.46,     331.16,   334.35
1977, 11,   28444, 1977.8740,   332.40,   334.42,     332.59,   334.61,     332.40,   334.42
1977, 12,   28474, 1977.9562,   333.85,   334.69,     333.90,   334.74,     333.85,   334.69
1978, 01,   28505, 1978.0411,   334.97,   334.95,     334.90,   334.88,     334.97,   334.95
1978, 02,   28536, 1978.1260,   335.39,   334.73,     335.67,   335.01,     335.39,   334.73
1978, 03,   28564, 1978.2027,   336.64,   335.27,     336.51,   335.13,     336.64,   335.27
1978, 04,   28595, 1978.2877,   337.76,   335.29,     337.73,   335.26,     337.76,   335.29
1978, 05,   28625, 1978.3699,   338.01,   335.03,     338.36,   335.38,     338.01,   335.03
1978, 06,   28656, 1978.4548,   337.89,   335.62,     337.76,   335.49,     337.89,   335.62
1978, 07,   28686, 1978.5370,   336.54,   335.79,     336.35,   335.60,     336.54,   335.79
1978, 08,   28717, 1978.6219,   334.68,   336.00,     334.38,   335.70,     334.68,   336.00
1978, 09,   28748, 1978.7068,   332.76,   335.83,     332.73,   335.80,     332.76,   335.83
1978, 10,   28778, 1978.7890,   332.55,   335.74,     332.69,   335.89,     332.55,   335.74
1978, 11,   28809, 1978.8740,   333.92,   335.94,     333.97,   335.99,     333.92,   335.94
1978, 12,   28839, 1978.9562,   334.95,   335.79,     335.24,   336.08,     334.95,   335.79
1979, 01,   28870, 1979.0411,   336.23,   336.21,     336.20,   336.19,     336.23,   336.21
1979, 02,   28901, 1979.1260,   336.76,   336.10,     336.96,   336.30,     336.76,   336.10
1979, 03,   28929, 1979.2027,   337.96,   336.58,     337.79,   336.41,     337.96,   336.58
1979, 04,   28960, 1979.2877,   338.89,   336.41,     339.01,   336.53,     338.89,   336.41
1979, 05,   28990, 1979.3699,   339.47,   336.48,     339.65,   336.66,     339.47,   336.48
1979, 06,   29021, 1979.4548,   339.29,   337.01,     339.07,   336.80,     339.29,   337.01
1979, 07,   29051, 1979.5370,   337.73,   336.97,     337.69,   336.93,     337.73,   336.97
1979, 08,   29082, 1979.6219,   336.09,   337.41,     335.75,   337.07,     336.09,   337.41
1979, 09,   29113, 1979.7068,   333.91,   336.99,     334.14,   337.22,     333.91,   336.99
1979, 10,   29143, 1979.7890,   333.86,   337.07,     334.15,   337.36,     333.86,   337.07
1979, 11,   29174, 1979.8740,   335.29,   337.32,     335.49,   337.52,     335.29,   337.32
1979, 12,   29204, 1979.9562,   336.73,   337.57,     336.84,   337.68,     336.73,   337.57
1980, 01,   29235, 1980.0410,   338.01,   338.00,     337.86,   337.85,     338.01,   338.00
1980, 02,   29266, 1980.1257,   338.36,   337.70,     338.68,   338.02,     338.36,   337.70
1980, 03,   29295, 1980.2049,   340.08,   338.67,     339.59,   338.18,     340.08,   338.67
1980, 04,   29326, 1980.2896,   340.77,   338.26,     340.85,   338.34,     340.77,   338.26
1980, 05,   29356, 1980.3716,   341.47,   338.47,     341.49,   338.49,     341.47,   338.47
1980, 06,   29387, 1980.4563,   341.17,   338.91,     340.90,   338.64,     341.17,   338.91
1980, 07,   29417, 1980.5383,   339.56,   338.83,     339.50,   338.77,     339.56,   338.83
1980, 08,   29448, 1980.6230,   337.60,   338.95,     337.55,   338.90,     337.60,   338.95
1980, 09,   29479, 1980.7077,   335.88,   338.98,     335.92,   339.02,     335.88,   338.98
1980, 10,   29509, 1980.7896,   336.02,   339.23,     335.92,   339.13,     336.02,   339.23
1980, 11,   29540, 1980.8743,   337.10,   339.13,     337.21,   339.24,     337.10,   339.13
1980, 12,   29570, 1980.9563,   338.21,   339.06,     338.50,   339.35,     338.21,   339.06
1981, 01,   29601, 1981.0411,   339.24,   339.22,     339.46,   339.45,     339.24,   339.22
1981, 02,   29632, 1981.1260,   340.48,   339.81,     340.21,   339.55,     340.48,   339.81
1981, 03,   29660, 1981.2027,   341.38,   339.99,     341.02,   339.64,     341.38,   339.99
1981, 04,   29691, 1981.2877,   342.51,   340.01,     342.22,   339.73,     342.51,   340.01
1981, 05,   29721, 1981.3699,   342.91,   339.90,     342.82,   339.81,     342.91,   339.90
1981, 06,   29752, 1981.4548,   342.25,   339.96,     342.18,   339.89,     342.25,   339.96
1981, 07,   29782, 1981.5370,   340.49,   339.73,     340.73,   339.97,     340.49,   339.73
1981, 08,   29813, 1981.6219,   338.43,   339.77,     338.73,   340.06,     338.43,   339.77
1981, 09,   29844, 1981.7068,   336.69,   339.79,     337.06,   340.16,     336.69,   339.79
1981, 10,   29874, 1981.7890,   336.86,   340.09,     337.03,   340.26,     336.86,   340.09
1981, 11,   29905, 1981.8740,   338.36,   340.40,     338.33,   340.37,     338.36,   340.40
1981, 12,   29935, 1981.9562,   339.61,   340.46,     339.64,   340.49,     339.61,   340.46
1982, 01,   29966, 1982.0411,   340.75,   340.74,     340.62,   340.60,     340.75,   340.74
1982, 02,   29997, 1982.1260,   341.61,   340.95,     341.37,   340.71,     341.61,   340.95
1982, 03,   30025, 1982.2027,   342.70,   341.31,     342.19,   340.80,     342.70,   341.31
1982, 04,   30056, 1982.2877,   343.57,   341.06,     343.39,   340.89,     343.57,   341.06
1982, 05,   30086, 1982.3699,   344.14,   341.12,     343.99,   340.97,     344.14,   341.12
1982, 06,   30117, 1982.4548,   343.35,   341.05,     343.34,   341.04,     343.35,   341.05
1982, 07,   30147, 1982.5370,   342.06,   341.29,     341.88,   341.12,     342.06,   341.29
1982, 08,   30178, 1982.6219,   339.81,   341.15,     339.85,   341.19,     339.81,   341.15
1982, 09,   30209, 1982.7068,   337.98,   341.09,     338.16,   341.27,     337.98,   341.09
1982, 10,   30239, 1982.7890,   337.86,   341.10,     338.12,   341.37,     337.86,   341.10
1982, 11,   30270, 1982.8740,   339.26,   341.31,     339.43,   341.48,     339.26,   341.31
1982, 12,   30300, 1982.9562,   340.49,   341.34,     340.76,   341.61,     340.49,   341.34
1983, 01,   30331, 1983.0411,   341.37,   341.36,     341.78,   341.76,     341.37,   341.36
1983, 02,   30362, 1983.1260,   342.52,   341.86,     342.60,   341.94,     342.52,   341.86
1983, 03,   30390, 1983.2027,   343.10,   341.70,     343.50,   342.11,     343.10,   341.70
1983, 04,   30421, 1983.2877,   344.94,   342.43,     344.82,   342.30,     344.94,   342.43
1983, 05,   30451, 1983.3699,   345.76,   342.73,     345.53,   342.50,     345.76,   342.73
1983, 06,   30482, 1983.4548,   345.32,   343.01,     345.00,   342.69,     345.32,   343.01
1983, 07,   30512, 1983.5370,   343.98,   343.21,     343.64,   342.87,     343.98,   343.21
1983, 08,   30543, 1983.6219,   342.38,   343.72,     341.70,   343.04,     342.38,   343.72
1983, 09,   30574, 1983.7068,   339.86,   342.98,     340.08,   343.20,     339.86,   342.98
1983, 10,   30604, 1983.7890,   339.99,   343.24,     340.10,   343.35,     339.99,   343.24
1983, 11,   30635, 1983.8740,   341.15,   343.21,     341.44,   343.49,     341.15,   343.21
1983, 12,   30665, 1983.9562,   342.99,   343.85,     342.77,   343.63,     342.99,   343.85
1984, 01,   30696, 1984.0410,   343.70,   343.68,     343.78,   343.76,     343.70,   343.68
1984, 02,   30727, 1984.1257,   344.50,   343.84,     344.56,   343.90,     344.50,   343.84
1984, 03,   30756, 1984.2049,   345.28,   343.85,     345.45,   344.02,     345.28,   343.85
1984, 04,   30787, 1984.2896,   347.07,   344.52,     346.69,   344.14,     347.07,   344.52
1984, 05,   30817, 1984.3716,   347.43,   344.39,     347.30,   344.26,     347.43,   344.39
1984, 06,   30848, 1984.4563,   346.79,   344.50,     346.68,   344.38,     346.79,   344.50
1984, 07,   30878, 1984.5383,   345.39,   344.65,     345.24,   344.50,     345.39,   344.65
1984, 08,   30909, 1984.6230,   343.28,   344.65,     343.24,   344.62,     343.28,   344.65
1984, 09,   30940, 1984.7077,   341.07,   344.21,     341.60,   344.74,     341.07,   344.21
1984, 10,   30970, 1984.7896,   341.35,   344.61,     341.60,   344.86,     341.35,   344.61
1984, 11,   31001, 1984.8743,   342.98,   345.03,     342.93,   344.99,     342.98,   345.03
1984, 12,   31031, 1984.9563,   344.22,   345.08,     344.26,   345.12,     344.22,   345.08
1985, 01,   31062, 1985.0411,   344.97,   344.95,     345.27,   345.26,     344.97,   344.95
1985, 02,   31093, 1985.1260,   345.99,   345.32,     346.06,   345.39,     345.99,   345.32
1985, 03,   31121, 1985.2027,   347.43,   346.02,     346.92,   345.51,     347.43,   346.02
1985, 04,   31152, 1985.2877,   348.35,   345.82,     348.16,   345.63,     348.35,   345.82
1985, 05,   31182, 1985.3699,   348.93,   345.88,     348.79,   345.74,     348.93,   345.88
1985, 06,   31213, 1985.4548,   348.25,   345.93,     348.16,   345.84,     348.25,   345.93
1985, 07,   31243, 1985.5370,   346.56,   345.79,     346.70,   345.93,     346.56,   345.79
1985, 08,   31274, 1985.6219,   344.68,   346.03,     344.67,   346.02,     344.68,   346.03
1985, 09,   31305, 1985.7068,   343.09,   346.23,     342.97,   346.11,     343.09,   346.23
1985, 10,   31335, 1985.7890,   342.80,   346.07,     342.92,   346.19,     342.80,   346.07
1985, 11,   31366, 1985.8740,   344.24,   346.31,     344.21,   346.28,     344.24,   346.31
1985, 12,   31396, 1985.9562,   345.56,   346.42,     345.51,   346.37,     345.56,   346.42
1986, 01,   31427, 1986.0411,   346.30,   346.28,     346.49,   346.47,     346.30,   346.28
1986, 02,   31458, 1986.1260,   346.95,   346.28,     347.25,   346.58,     346.95,   346.28
1986, 03,   31486, 1986.2027,   347.85,   346.44,     348.10,   346.69,     347.85,   346.44
1986, 04,   31517, 1986.2877,   349.55,   347.02,     349.35,   346.81,     349.55,   347.02
1986, 05,   31547, 1986.3699,   350.21,   347.15,     349.99,   346.93,     350.21,   347.15
1986, 06,   31578, 1986.4548,   349.55,   347.22,     349.39,   347.06,     349.55,   347.22
1986, 07,   31608, 1986.5370,   347.94,   347.16,     347.96,   347.19,     347.94,   347.16
1986, 08,   31639, 1986.6219,   345.90,   347.26,     345.96,   347.31,     345.90,   347.26
1986, 09,   31670, 1986.7068,   344.85,   348.00,     344.29,   347.44,     344.85,   348.00
1986, 10,   31700, 1986.7890,   344.17,   347.45,     344.28,   347.57,     344.17,   347.45
1986, 11,   31731, 1986.8740,   345.66,   347.73,     345.62,   347.70,     345.66,   347.73
1986, 12,   31761, 1986.9562,   346.90,   347.76,     346.96,   347.83,     346.90,   347.76
1987, 01,   31792, 1987.0411,   348.02,   348.01,     347.99,   347.97,     348.02,   348.01
1987, 02,   31823, 1987.1260,   348.47,   347.80,     348.80,   348.13,     348.47,   347.80
1987, 03,   31851, 1987.2027,   349.42,   348.00,     349.69,   348.28,     349.42,   348.00
1987, 04,   31882, 1987.2877,   350.99,   348.44,     351.00,   348.46,     350.99,   348.44
1987, 05,   31912, 1987.3699,   351.85,   348.78,     351.71,   348.65,     351.85,   348.78
1987, 06,   31943, 1987.4548,   351.26,   348.92,     351.19,   348.85,     351.26,   348.92
1987, 07,   31973, 1987.5370,   349.51,   348.74,     349.83,   349.05,     349.51,   348.74
1987, 08,   32004, 1987.6219,   348.10,   349.46,     347.91,   349.27,     348.10,   349.46
1987, 09,   32035, 1987.7068,   346.45,   349.61,     346.33,   349.49,     346.45,   349.61
1987, 10,   32065, 1987.7890,   346.36,   349.66,     346.42,   349.71,     346.36,   349.66
1987, 11,   32096, 1987.8740,   347.81,   349.89,     347.86,   349.94,     347.81,   349.89
1987, 12,   32126, 1987.9562,   348.96,   349.83,     349.30,   350.16,     348.96,   349.83
1988, 01,   32157, 1988.0410,   350.43,   350.42,     350.41,   350.39,     350.43,   350.42
1988, 02,   32188, 1988.1257,   351.73,   351.05,     351.29,   350.62,     351.73,   351.05
1988, 03,   32217, 1988.2049,   352.22,   350.77,     352.26,   350.82,     352.22,   350.77
1988, 04,   32248, 1988.2896,   353.59,   351.02,     353.60,   351.02,     353.59,   351.02
1988, 05,   32278, 1988.3716,   354.22,   351.14,     354.29,   351.22,     354.22,   351.14
1988, 06,   32309, 1988.4563,   353.79,   351.47,     353.73,   351.41,     353.79,   351.47
1988, 07,   32339, 1988.5383,   352.38,   351.63,     352.33,   351.58,     352.38,   351.63
1988, 08,   32370, 1988.6230,   350.43,   351.82,     350.35,   351.74,     350.43,   351.82
1988, 09,   32401, 1988.7077,   348.72,   351.91,     348.72,   351.90,     348.72,   351.91
1988, 10,   32431, 1988.7896,   348.88,   352.18,     348.73,   352.03,     348.88,   352.18
1988, 11,   32462, 1988.8743,   350.07,   352.15,     350.08,   352.16,     350.07,   352.15
1988, 12,   32492, 1988.9563,   351.34,   352.21,     351.41,   352.28,     351.34,   352.21
1989, 01,   32523, 1989.0411,   352.76,   352.74,     352.41,   352.39,     352.76,   352.74
1989, 02,   32554, 1989.1260,   353.07,   352.39,     353.18,   352.50,     353.07,   352.39
1989, 03,   32582, 1989.2027,   353.68,   352.26,     354.02,   352.59,     353.68,   352.26
1989, 04,   32613, 1989.2877,   355.42,   352.86,     355.25,   352.69,     355.42,   352.86
1989, 05,   32643, 1989.3699,   355.67,   352.58,     355.88,   352.79,     355.67,   352.58
1989, 06,   32674, 1989.4548,   355.12,   352.77,     355.24,   352.89,     355.12,   352.77
1989, 07,   32704, 1989.5370,   353.90,   353.12,     353.76,   352.98,     353.90,   353.12
1989, 08,   32735, 1989.6219,   351.67,   353.04,     351.71,   353.08,     351.67,   353.04
1989, 09,   32766, 1989.7068,   349.80,   352.98,     350.00,   353.18,     349.80,   352.98
1989, 10,   32796, 1989.7890,   349.99,   353.30,     349.96,   353.28,     349.99,   353.30
1989, 11,   32827, 1989.8740,   351.29,   353.39,     351.28,   353.38,     351.29,   353.39
1989, 12,   32857, 1989.9562,   352.52,   353.40,     352.60,   353.48,     352.52,   353.40
1990, 01,   32888, 1990.0411,   353.66,   353.65,     353.60,   353.58,     353.66,   353.65
1990, 02,   32919, 1990.1260,   354.70,   354.02,     354.36,   353.68,     354.70,   354.02
1990, 03,   32947, 1990.2027,   355.38,   353.96,     355.20,   353.77,     355.38,   353.96
1990, 04,   32978, 1990.2877,   356.20,   353.63,     356.44,   353.87,     356.20,   353.63
1990, 05,   33008, 1990.3699,   357.16,   354.06,     357.07,   353.97,     357.16,   354.06
1990, 06,   33039, 1990.4548,   356.23,   353.87,     356.44,   354.08,     356.23,   353.87
1990, 07,   33069, 1990.5370,   354.81,   354.03,     354.99,   354.20,     354.81,   354.03
1990, 08,   33100, 1990.6219,   352.91,   354.28,     352.96,   354.33,     352.91,   354.28
1990, 09,   33131, 1990.7068,   350.96,   354.15,     351.29,   354.48,     350.96,   354.15
1990, 10,   33161, 1990.7890,   351.18,   354.50,     351.30,   354.62,     351.18,   354.50
1990, 11,   33192, 1990.8740,   352.83,   354.93,     352.68,   354.78,     352.83,   354.93
1990, 12,   33222, 1990.9562,   354.21,   355.09,     354.05,   354.93,     354.21,   355.09
1991, 01,   33253, 1991.0411,   354.72,   354.71,     355.10,   355.08,     354.72,   354.71
1991, 02,   33284, 1991.1260,   355.75,   355.07,     355.91,   355.23,     355.75,   355.07
1991, 03,   33312, 1991.2027,   357.16,   355.73,     356.78,   355.35,     357.16,   355.73
1991, 04,   33343, 1991.2877,   358.60,   356.02,     358.04,   355.46,     358.60,   356.02
1991, 05,   33373, 1991.3699,   359.34,   356.23,     358.66,   355.55,     359.34,   356.23
1991, 06,   33404, 1991.4548,   358.24,   355.87,     357.99,   355.63,     358.24,   355.87
1991, 07,   33434, 1991.5370,   356.17,   355.38,     356.47,   355.69,     356.17,   355.38
1991, 08,   33465, 1991.6219,   354.02,   355.39,     354.37,   355.74,     354.02,   355.39
1991, 09,   33496, 1991.7068,   352.15,   355.35,     352.60,   355.80,     352.15,   355.35
1991, 10,   33526, 1991.7890,   352.21,   355.55,     352.52,   355.85,     352.21,   355.55
1991, 11,   33557, 1991.8740,   353.75,   355.85,     353.81,   355.92,     353.75,   355.85
1991, 12,   33587, 1991.9562,   354.99,   355.87,     355.11,   355.99,     354.99,   355.87
1992, 01,   33618, 1992.0410,   355.98,   355.97,     356.08,   356.06,     355.98,   355.97
1992, 02,   33649, 1992.1257,   356.72,   356.04,     356.82,   356.14,     356.72,   356.04
1992, 03,   33678, 1992.2049,   357.81,   356.35,     357.67,   356.20,     357.81,   356.35
1992, 04,   33709, 1992.2896,   359.15,   356.54,     358.87,   356.27,     359.15,   356.54
1992, 05,   33739, 1992.3716,   359.66,   356.54,     359.44,   356.32,     359.66,   356.54
1992, 06,   33770, 1992.4563,   359.25,   356.90,     358.72,   356.37,     359.25,   356.90
1992, 07,   33800, 1992.5383,   357.02,   356.26,     357.16,   356.40,     357.02,   356.26
1992, 08,   33831, 1992.6230,   355.00,   356.41,     355.02,   356.43,     355.00,   356.41
1992, 09,   33862, 1992.7077,   353.01,   356.23,     353.24,   356.46,     353.01,   356.23
1992, 10,   33892, 1992.7896,   353.31,   356.65,     353.15,   356.49,     353.31,   356.65
1992, 11,   33923, 1992.8743,   354.16,   356.27,     354.42,   356.53,     354.16,   356.27
1992, 12,   33953, 1992.9563,   355.40,   356.28,     355.69,   356.57,     355.40,   356.28
1993, 01,   33984, 1993.0411,   356.70,   356.69,     356.64,   356.62,     356.70,   356.69
1993, 02,   34015, 1993.1260,   357.16,   356.48,     357.37,   356.68,     357.16,   356.48
1993, 03,   34043, 1993.2027,   358.38,   356.93,     358.18,   356.74,     358.38,   356.93
1993, 04,   34074, 1993.2877,   359.46,   356.87,     359.41,   356.82,     359.46,   356.87
1993, 05,   34104, 1993.3699,   360.28,   357.15,     360.02,   356.90,     360.28,   357.15
1993, 06,   34135, 1993.4548,   359.60,   357.21,     359.37,   356.98,     359.60,   357.21
1993, 07,   34165, 1993.5370,   357.57,   356.78,     357.87,   357.08,     357.57,   356.78
1993, 08,   34196, 1993.6219,   355.52,   356.90,     355.81,   357.19,     355.52,   356.90
1993, 09,   34227, 1993.7068,   353.69,   356.91,     354.10,   357.32,     353.69,   356.91
1993, 10,   34257, 1993.7890,   353.99,   357.34,     354.10,   357.46,     353.99,   357.34
1993, 11,   34288, 1993.8740,   355.34,   357.46,     355.49,   357.61,     355.34,   357.46
1993, 12,   34318, 1993.9562,   356.80,   357.68,     356.89,   357.77,     356.80,   357.68
1994, 01,   34349, 1994.0411,   358.37,   358.35,     357.96,   357.94,     358.37,   358.35
1994, 02,   34380, 1994.1260,   358.91,   358.22,     358.80,   358.11,     358.91,   358.22
1994, 03,   34408, 1994.2027,   359.97,   358.52,     359.71,   358.27,     359.97,   358.52
1994, 04,   34439, 1994.2877,   361.26,   358.66,     361.03,   358.43,     361.26,   358.66
1994, 05,   34469, 1994.3699,   361.68,   358.55,     361.73,   358.59,     361.68,   358.55
1994, 06,   34500, 1994.4548,   360.94,   358.56,     361.14,   358.75,     360.94,   358.56
1994, 07,   34530, 1994.5370,   359.55,   358.75,     359.71,   358.92,     359.55,   358.75
1994, 08,   34561, 1994.6219,   357.48,   358.87,     357.70,   359.09,     357.48,   358.87
1994, 09,   34592, 1994.7068,   355.84,   359.07,     356.04,   359.27,     355.84,   359.07
1994, 10,   34622, 1994.7890,   356.00,   359.36,     356.08,   359.44,     356.00,   359.36
1994, 11,   34653, 1994.8740,   357.58,   359.71,     357.50,   359.63,     357.58,   359.71
1994, 12,   34683, 1994.9562,   359.04,   359.92,     358.92,   359.81,     359.04,   359.92
1995, 01,   34714, 1995.0411,   359.97,   359.95,     360.01,   359.99,     359.97,   359.95
1995, 02,   34745, 1995.1260,   361.00,   360.31,     360.86,   360.17,     361.00,   360.31
1995, 03,   34773, 1995.2027,   361.64,   360.19,     361.78,   360.33,     361.64,   360.19
1995, 04,   34804, 1995.2877,   363.45,   360.84,     363.11,   360.50,     363.45,   360.84
1995, 05,   34834, 1995.3699,   363.79,   360.65,     363.81,   360.66,     363.79,   360.65
1995, 06,   34865, 1995.4548,   363.26,   360.87,     363.22,   360.83,     363.26,   360.87
1995, 07,   34895, 1995.5370,   361.90,   361.10,     361.78,   360.98,     361.90,   361.10
1995, 08,   34926, 1995.6219,   359.45,   360.85,     359.75,   361.14,     359.45,   360.85
1995, 09,   34957, 1995.7068,   358.05,   361.30,     358.07,   361.31,     358.05,   361.30
1995, 10,   34987, 1995.7890,   357.76,   361.13,     358.09,   361.46,     357.76,   361.13
1995, 11,   35018, 1995.8740,   359.56,   361.70,     359.49,   361.63,     359.56,   361.70
1995, 12,   35048, 1995.9562,   360.70,   361.59,     360.90,   361.78,     360.70,   361.59
1996, 01,   35079, 1996.0410,   362.05,   362.03,     361.96,   361.94,     362.05,   362.03
1996, 02,   35110, 1996.1257,   363.24,   362.55,     362.78,   362.09,     363.24,   362.55
1996, 03,   35139, 1996.2049,   364.02,   362.54,     363.70,   362.22,     364.02,   362.54
1996, 04,   35170, 1996.2896,   364.72,   362.08,     364.98,   362.34,     364.72,   362.08
1996, 05,   35200, 1996.3716,   365.41,   362.26,     365.61,   362.46,     365.41,   362.26
1996, 06,   35231, 1996.4563,   364.97,   362.59,     364.94,   362.56,     364.97,   362.59
1996, 07,   35261, 1996.5383,   363.65,   362.88,     363.43,   362.66,     363.65,   362.88
1996, 08,   35292, 1996.6230,   361.48,   362.91,     361.33,   362.75,     361.48,   362.91
1996, 09,   35323, 1996.7077,   359.45,   362.71,     359.58,   362.84,     359.45,   362.71
1996, 10,   35353, 1996.7896,   359.60,   362.99,     359.53,   362.92,     359.60,   362.99
1996, 11,   35384, 1996.8743,   360.76,   362.89,     360.86,   362.99,     360.76,   362.89
1996, 12,   35414, 1996.9563,   362.33,   363.22,     362.18,   363.07,     362.33,   363.22
1997, 01,   35445, 1997.0411,   363.18,   363.17,     363.16,   363.15,     363.18,   363.17
1997, 02,   35476, 1997.1260,   364.00,   363.30,     363.93,   363.23,     364.00,   363.30
1997, 03,   35504, 1997.2027,   364.56,   363.10,     364.77,   363.31,     364.56,   363.10
1997, 04,   35535, 1997.2877,   366.35,   363.73,     366.04,   363.42,     366.35,   363.73
1997, 05,   35565, 1997.3699,   366.80,   363.63,     366.69,   363.53,     366.80,   363.63
1997, 06,   35596, 1997.4548,   365.63,   363.21,     366.07,   363.66,     365.63,   363.21
1997, 07,   35626, 1997.5370,   364.47,   363.67,     364.60,   363.80,     364.47,   363.67
1997, 08,   35657, 1997.6219,   362.50,   363.90,     362.58,   363.98,     362.50,   363.90
1997, 09,   35688, 1997.7068,   360.19,   363.45,     360.92,   364.18,     360.19,   363.45
1997, 10,   35718, 1997.7890,   360.77,   364.17,     361.00,   364.40,     360.77,   364.17
1997, 11,   35749, 1997.8740,   362.43,   364.58,     362.50,   364.65,     362.43,   364.58
1997, 12,   35779, 1997.9562,   364.28,   365.17,     364.01,   364.90,     364.28,   365.17
1998, 01,   35810, 1998.0411,   365.33,   365.31,     365.19,   365.17,     365.33,   365.31
1998, 02,   35841, 1998.1260,   366.15,   365.45,     366.15,   365.45,     366.15,   365.45
1998, 03,   35869, 1998.2027,   367.31,   365.85,     367.17,   365.70,     367.31,   365.85
1998, 04,   35900, 1998.2877,   368.61,   365.98,     368.61,   365.98,     368.61,   365.98
1998, 05,   35930, 1998.3699,   369.30,   366.12,     369.42,   366.25,     369.30,   366.12
1998, 06,   35961, 1998.4548,   368.87,   366.46,     368.93,   366.51,     368.87,   366.46
1998, 07,   35991, 1998.5370,   367.64,   366.83,     367.56,   366.76,     367.64,   366.83
1998, 08,   36022, 1998.6219,   365.78,   367.18,     365.59,   367.00,     365.78,   367.18
1998, 09,   36053, 1998.7068,   363.90,   367.17,     363.94,   367.22,     363.90,   367.17
1998, 10,   36083, 1998.7890,   364.23,   367.64,     364.00,   367.41,     364.23,   367.64
1998, 11,   36114, 1998.8740,   365.46,   367.61,     365.43,   367.59,     365.46,   367.61
1998, 12,   36144, 1998.9562,   366.97,   367.86,     366.84,   367.73,     366.97,   367.86
1999, 01,   36175, 1999.0411,   368.15,   368.14,     367.88,   367.87,     368.15,   368.14
1999, 02,   36206, 1999.1260,   368.87,   368.17,     368.68,   367.98,     368.87,   368.17
1999, 03,   36234, 1999.2027,   369.59,   368.12,     369.53,   368.06,     369.59,   368.12
1999, 04,   36265, 1999.2877,   371.14,   368.50,     370.78,   368.13,     371.14,   368.50
1999, 05,   36295, 1999.3699,   371.00,   367.81,     371.38,   368.20,     371.00,   367.81
